datePart,prodNamePart,prodCode,prodName,managerName,sourceDir,targetDir
20200312,【灵均择时1号私募证券投资基金】2020-3-10.zip,SM9656,灵均择时1号私募证券投资基金,宁波灵均投资管理合伙企业（有限合伙）,Z:\10_外包估值\外包估值开放小组\开放材料\TA开放估值依据-2020\20200312\【灵均择时1号私募证券投资基金】2020-3-10.zip,Z:\19_外包估值（新）\宁波灵均投资管理合伙企业（有限合伙）\SM9656_灵均择时1号私募证券投资基金
20200312,【奇盾世家远星1号私募证券投资基金】2020-3-11.zip,SGA258,奇盾世家远星1号私募证券投资基金,奇盾世家资产管理（珠海）有限公司,Z:\10_外包估值\外包估值开放小组\开放材料\TA开放估值依据-2020\20200312\【奇盾世家远星1号私募证券投资基金】2020-3-11.zip,Z:\19_外包估值（新）\奇盾世家资产管理（珠海）有限公司\SGA258_奇盾世家远星1号私募证券投资基金
20200312,【润合唐诚通宝2号私募投资基金】2020-3-11.zip,SCL411,润合唐诚通宝2号私募投资基金,北京润合资产管理有限公司,Z:\10_外包估值\外包估值开放小组\开放材料\TA开放估值依据-2020\20200312\【润合唐诚通宝2号私募投资基金】2020-3-11.zip,Z:\19_外包估值（新）\北京润合资产管理有限公司\SCL411_润合唐诚通宝2号私募投资基金
20200312,【思勰投资趋势CTA一号私募投资基金】2020-3-10.zip,SEL399,思勰投资趋势CTA一号私募投资基金,上海思勰投资管理有限公司,Z:\10_外包估值\外包估值开放小组\开放材料\TA开放估值依据-2020\20200312\【思勰投资趋势CTA一号私募投资基金】2020-3-10.zip,Z:\19_外包估值（新）\上海思勰投资管理有限公司\SEL399_思勰投资趋势CTA一号私募投资基金
20200312,【泰旸创新成长10号私募证券投资基金】2020-3-11.jpg,SY3762,泰旸创新成长10号私募证券投资基金,上海泰旸资产管理有限公司,Z:\10_外包估值\外包估值开放小组\开放材料\TA开放估值依据-2020\20200312\【泰旸创新成长10号私募证券投资基金】2020-3-11.jpg,Z:\19_外包估值（新）\上海泰旸资产管理有限公司\SY3762_泰旸创新成长10号私募证券投资基金
20200312,【泰旸创新成长12号私募证券投资基金】2020-3-11.jpg,SGR411,泰旸创新成长12号私募证券投资基金,上海泰旸资产管理有限公司,Z:\10_外包估值\外包估值开放小组\开放材料\TA开放估值依据-2020\20200312\【泰旸创新成长12号私募证券投资基金】2020-3-11.jpg,Z:\19_外包估值（新）\上海泰旸资产管理有限公司\SGR411_泰旸创新成长12号私募证券投资基金
20200312,【万维FOF一号私募基金】2010-3-10.zip,SX5876,万维FOF一号私募基金,上海偲科聆投资管理有限公司,Z:\10_外包估值\外包估值开放小组\开放材料\TA开放估值依据-2020\20200312\【万维FOF一号私募基金】2010-3-10.zip,Z:\19_外包估值（新）\上海偲科聆投资管理有限公司\SX5876_万维FOF一号私募基金
20200312,【长盈稳进私募证券投资基金】2020-3-11.zip,SCQ765,长盈稳进私募证券投资基金,奇盾世家资产管理（珠海）有限公司,Z:\10_外包估值\外包估值开放小组\开放材料\TA开放估值依据-2020\20200312\【长盈稳进私募证券投资基金】2020-3-11.zip,Z:\19_外包估值（新）\奇盾世家资产管理（珠海）有限公司\SCQ765_长盈稳进私募证券投资基金
20200312,泊通精选定制私募基金2月估值材料.zip,SR3672,泊通精选定制私募基金,上海泊通投资管理有限公司,Z:\10_外包估值\外包估值开放小组\开放材料\TA开放估值依据-2020\20200312\泊通精选定制私募基金2月估值材料.zip,Z:\19_外包估值（新）\上海泊通投资管理有限公司\SR3672_泊通精选定制私募基金
20200312,已盖章_东吴基金鼎鹏9号集合资产管理计划委托资产资产估值表20200311.xls.pdf,SED235,贝泉2号私募证券投资基金,北京贝泉投资管理有限公司,Z:\10_外包估值\外包估值开放小组\开放材料\TA开放估值依据-2020\20200312\已盖章_东吴基金鼎鹏9号集合资产管理计划委托资产资产估值表20200311.xls.pdf,Z:\19_外包估值（新）\北京贝泉投资管理有限公司\SED235_贝泉2号私募证券投资基金
20200313,【泊通精选定制私募基金】于2020-3-12.zip,SR3672,泊通精选定制私募基金,上海泊通投资管理有限公司,Z:\10_外包估值\外包估值开放小组\开放材料\TA开放估值依据-2020\20200313\【泊通精选定制私募基金】于2020-3-12.zip,Z:\19_外包估值（新）\上海泊通投资管理有限公司\SR3672_泊通精选定制私募基金
20200313,【铂绅十七号证券投资私募基金】2020-3-12.zip,ST1673,铂绅十七号证券投资私募基金,上海铂绅投资中心（有限合伙）,Z:\10_外包估值\外包估值开放小组\开放材料\TA开放估值依据-2020\20200313\【铂绅十七号证券投资私募基金】2020-3-12.zip,Z:\19_外包估值（新）\上海铂绅投资中心（有限合伙）\ST1673_铂绅十七号证券投资私募基金
20200313,【恒泰融安集投私募证券投资基金】2020-03-10.pdf,SGL603,恒泰融安集投私募证券投资基金,深圳市恒泰融安投资管理有限公司,Z:\10_外包估值\外包估值开放小组\开放材料\TA开放估值依据-2020\20200313\【恒泰融安集投私募证券投资基金】2020-03-10.pdf,Z:\19_外包估值（新）\深圳市恒泰融安投资管理有限公司\SGL603_恒泰融安集投私募证券投资基金
20200313,【恒泰融安集投私募证券投资基金】2020-03-10.zip,SGL603,恒泰融安集投私募证券投资基金,深圳市恒泰融安投资管理有限公司,Z:\10_外包估值\外包估值开放小组\开放材料\TA开放估值依据-2020\20200313\【恒泰融安集投私募证券投资基金】2020-03-10.zip,Z:\19_外包估值（新）\深圳市恒泰融安投资管理有限公司\SGL603_恒泰融安集投私募证券投资基金
20200313,【恒天财富稳增瑞虎风格精选证券投资基金】2020-3-10.rar,S34770,恒天财富稳增瑞虎风格精选证券投资基金,恒天中岩投资管理有限公司,Z:\10_外包估值\外包估值开放小组\开放材料\TA开放估值依据-2020\20200313\【恒天财富稳增瑞虎风格精选证券投资基金】2020-3-10.rar,Z:\19_外包估值（新）\恒天中岩投资管理有限公司\S34770_恒天财富稳增瑞虎风格精选证券投资基金
20200313,【金太平-合璧2期FOF私募基金】2020-03-11.rar,SCU118,金太平-合璧2期FOF私募基金,广东金太平资产管理服务有限公司,Z:\10_外包估值\外包估值开放小组\开放材料\TA开放估值依据-2020\20200313\【金太平-合璧2期FOF私募基金】2020-03-11.rar,Z:\19_外包估值（新）\广东金太平资产管理服务有限公司\SCU118_金太平-合璧2期FOF私募基金
20200313,【宽远价值成长二期证券投资基金】2020-3-12.zip,S69517,宽远价值成长二期证券投资基金,上海宽远资产管理有限公司,Z:\10_外包估值\外包估值开放小组\开放材料\TA开放估值依据-2020\20200313\【宽远价值成长二期证券投资基金】2020-3-12.zip,Z:\19_外包估值（新）\上海宽远资产管理有限公司\S69517_宽远价值成长二期证券投资基金
20200313,【蓝石凤凰一号私募投资基金】2020-3-12.pdf,SEC631,蓝石凤凰一号私募投资基金,蓝石资产管理有限公司,Z:\10_外包估值\外包估值开放小组\开放材料\TA开放估值依据-2020\20200313\【蓝石凤凰一号私募投资基金】2020-3-12.pdf,Z:\19_外包估值（新）\蓝石资产管理有限公司\SEC631_蓝石凤凰一号私募投资基金
20200313,【乐世洼地一号私募投资基金】2020-3-11.jpg,SCD383,乐世洼地一号私募投资基金,乐世资本管理（深圳）有限公司,Z:\10_外包估值\外包估值开放小组\开放材料\TA开放估值依据-2020\20200313\【乐世洼地一号私募投资基金】2020-3-11.jpg,Z:\19_外包估值（新）\乐世资本管理（深圳）有限公司\SCD383_乐世洼地一号私募投资基金
20200313,【鲁民投基石FOF一号私募证券投资基金】2020-3-12.zip,SEN909,鲁民投基石FOF一号私募证券投资基金,鲁民投基金管理有限公司,Z:\10_外包估值\外包估值开放小组\开放材料\TA开放估值依据-2020\20200313\【鲁民投基石FOF一号私募证券投资基金】2020-3-12.zip,Z:\19_外包估值（新）\鲁民投基金管理有限公司\SEN909_鲁民投基石FOF一号私募证券投资基金
20200313,【社润精诚二号私募基金】2020-3-11.zip,SX8067,社润精诚二号私募基金,成都社润投资咨询有限公司,Z:\10_外包估值\外包估值开放小组\开放材料\TA开放估值依据-2020\20200313\【社润精诚二号私募基金】2020-3-11.zip,Z:\19_外包估值（新）\成都社润投资咨询有限公司\SX8067_社润精诚二号私募基金
20200313,【晟视天下-晟元债券1号私募投资基金】20200312.pdf,SW0778,晟视天下-晟元债券1号私募投资基金,晟视天下资产管理有限公司,Z:\10_外包估值\外包估值开放小组\开放材料\TA开放估值依据-2020\20200313\【晟视天下-晟元债券1号私募投资基金】20200312.pdf,Z:\19_外包估值（新）\晟视天下资产管理有限公司\SW0778_晟视天下-晟元债券1号私募投资基金
20200313,【晟视天下-晟元债券1号私募投资基金】20200312.zip,SW0778,晟视天下-晟元债券1号私募投资基金,晟视天下资产管理有限公司,Z:\10_外包估值\外包估值开放小组\开放材料\TA开放估值依据-2020\20200313\【晟视天下-晟元债券1号私募投资基金】20200312.zip,Z:\19_外包估值（新）\晟视天下资产管理有限公司\SW0778_晟视天下-晟元债券1号私募投资基金
20200313,【万维FOF一号私募基金】2010-3-11.zip,SX5876,万维FOF一号私募基金,上海偲科聆投资管理有限公司,Z:\10_外包估值\外包估值开放小组\开放材料\TA开放估值依据-2020\20200313\【万维FOF一号私募基金】2010-3-11.zip,Z:\19_外包估值（新）\上海偲科聆投资管理有限公司\SX5876_万维FOF一号私募基金
20200313,【浙江白鹭囊萤三号私募证券投资基金】2020-3-11.zip,SX0127,浙江白鹭囊萤三号私募证券投资基金,浙江白鹭资产管理股份有限公司,Z:\10_外包估值\外包估值开放小组\开放材料\TA开放估值依据-2020\20200313\【浙江白鹭囊萤三号私募证券投资基金】2020-3-11.zip,Z:\19_外包估值（新）\浙江白鹭资产管理股份有限公司\SX0127_浙江白鹭囊萤三号私募证券投资基金
20200313,明钺季季红1号私募证券投资基金20200311.zip,SJF016,明钺季季红1号私募证券投资基金,珠海明钺资产管理有限公司,Z:\10_外包估值\外包估值开放小组\开放材料\TA开放估值依据-2020\20200313\明钺季季红1号私募证券投资基金20200311.zip,Z:\19_外包估值（新）\珠海明钺资产管理有限公司\SJF016_明钺季季红1号私募证券投资基金
20200316,【博普安泰2号私募证券投资基金】2020-3-13.pdf,SGN354,博普安泰2号私募证券投资基金,深圳博普科技有限公司,Z:\10_外包估值\外包估值开放小组\开放材料\TA开放估值依据-2020\20200316\【博普安泰2号私募证券投资基金】2020-3-13.pdf,Z:\19_外包估值（新）\深圳博普科技有限公司\SGN354_博普安泰2号私募证券投资基金
20200316,【东方点赞证券投资基金】2020-3-13.zip,S39211,东方点赞证券投资基金,上海于翼资产管理合伙企业（有限合伙）,Z:\10_外包估值\外包估值开放小组\开放材料\TA开放估值依据-2020\20200316\【东方点赞证券投资基金】2020-3-13.zip,Z:\19_外包估值（新）\上海于翼资产管理合伙企业（有限合伙）\S39211_东方点赞证券投资基金
20200316,【海智博睿2号私募证券投资基金】2020-3-13.zip,SCA125,海智博睿2号私募证券投资基金,北京海智资产管理有限责任公司,Z:\10_外包估值\外包估值开放小组\开放材料\TA开放估值依据-2020\20200316\【海智博睿2号私募证券投资基金】2020-3-13.zip,Z:\19_外包估值（新）\北京海智资产管理有限责任公司\SCA125_海智博睿2号私募证券投资基金
20200316,【汇鸿汇升星汇旗舰私募证券投资基金】2020-3-10,SGD165,汇鸿汇升星汇旗舰私募证券投资基金,江苏汇鸿汇升投资管理有限公司,Z:\10_外包估值\外包估值开放小组\开放材料\TA开放估值依据-2020\20200316\【汇鸿汇升星汇旗舰私募证券投资基金】2020-3-10,Z:\19_外包估值（新）\江苏汇鸿汇升投资管理有限公司\SGD165_汇鸿汇升星汇旗舰私募证券投资基金
20200316,【聚鸣医药创新2号私募证券投资基金】2020-3-13.PDF,SGW113,聚鸣医药创新2号私募证券投资基金,上海聚鸣投资管理有限公司,Z:\10_外包估值\外包估值开放小组\开放材料\TA开放估值依据-2020\20200316\【聚鸣医药创新2号私募证券投资基金】2020-3-13.PDF,Z:\19_外包估值（新）\上海聚鸣投资管理有限公司\SGW113_聚鸣医药创新2号私募证券投资基金
20200316,【上海黑极资产价值精选3号（健康中国）私募投资基金】2020-3-12.pdf,SEH207,上海黑极资产价值精选3号（健康中国）私募投资基金,上海黑极资产管理中心（有限合伙）,Z:\10_外包估值\外包估值开放小组\开放材料\TA开放估值依据-2020\20200316\【上海黑极资产价值精选3号（健康中国）私募投资基金】2020-3-12.pdf,Z:\19_外包估值（新）\上海黑极资产管理中心（有限合伙）\SEH207_上海黑极资产价值精选3号（健康中国）私募投资基金
